"date","country","ticker","field","value"
2013-07-31,"Turkey","MXTR Index","PX_TO_BOOK_RATIO",1.6103
2013-07-31,"Turkey","MXTR Index","PX_TO_CASH_FLOW",18.0327
2013-07-31,"Turkey","MXTR Index","PX_TO_SALES_RATIO",0.9809
2013-07-31,"Turkey","MXTR Index","RETURN_COM_EQY",17.2802
2013-07-31,"Turkey","MXTR Index","RETURN_ON_ASSET",2.6359
2013-07-31,"Turkey","MXTR Index","TRAIL_12M_EPS",111551.82
2013-08-30,"Brazil","MXBR Index","BEST_CUR_EV_TO_EBITDA",7.2727
2013-08-30,"Brazil","MXBR Index","BEST_DIV_YLD",3.3655
2013-08-30,"Brazil","MXBR Index","BEST_EPS",187.4298
2013-08-30,"Brazil","MXBR Index","BEST_PE_RATIO",11.2557
2013-08-30,"Brazil","MXBR Index","BEST_ROE",12.1085
2013-08-30,"Brazil","MXBR Index","BEST_SALES",1668.7104
2013-08-30,"Brazil","MXBR Index","PE_RATIO",13.3057
2013-08-30,"Brazil","MXBR Index","PROF_MARGIN",7.328
2013-08-30,"Brazil","MXBR Index","PX_TO_BOOK_RATIO",1.2821
2013-08-30,"Brazil","MXBR Index","PX_TO_CASH_FLOW",3.7411
2013-08-30,"Brazil","MXBR Index","PX_TO_FREE_CASH_FLOW",40.9977
2013-08-30,"Brazil","MXBR Index","PX_TO_SALES_RATIO",1.0879
2013-08-30,"Brazil","MXBR Index","RETURN_COM_EQY",8.636
2013-08-30,"Brazil","MXBR Index","RETURN_ON_ASSET",2.1658
2013-08-30,"Brazil","MXBR Index","TRAIL_12M_EPS",167.4197
2013-08-30,"Greece","MXGR Index","BEST_CUR_EV_TO_EBITDA",4.5759
2013-08-30,"Greece","MXGR Index","BEST_DIV_YLD",2.0119
2013-08-30,"Greece","MXGR Index","BEST_EPS",1.3152
2013-08-30,"Greece","MXGR Index","BEST_PE_RATIO",11.3669
2013-08-30,"Greece","MXGR Index","BEST_ROE",18.091
2013-08-30,"Greece","MXGR Index","BEST_SALES",20.6612
2013-08-30,"Greece","MXGR Index","PE_RATIO",9.7423
2013-08-30,"Greece","MXGR Index","PROF_MARGIN",12.8755
2013-08-30,"Greece","MXGR Index","PX_TO_BOOK_RATIO",2.022
2013-08-30,"Greece","MXGR Index","PX_TO_CASH_FLOW",3.7917
2013-08-30,"Greece","MXGR Index","PX_TO_FREE_CASH_FLOW",6.2334
2013-08-30,"Greece","MXGR Index","PX_TO_SALES_RATIO",1.1464
2013-08-30,"Greece","MXGR Index","RETURN_COM_EQY",22.7094
2013-08-30,"Greece","MXGR Index","RETURN_ON_ASSET",6.8226
2013-08-30,"Greece","MXGR Index","TRAIL_12M_EPS",1.8986
2013-08-30,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",9.6226
2013-08-30,"India","MXIN Index","BEST_DIV_YLD",1.7321
2013-08-30,"India","MXIN Index","BEST_EPS",50.9437
2013-08-30,"India","MXIN Index","BEST_PE_RATIO",14.2683
2013-08-30,"India","MXIN Index","BEST_ROE",15.0904
2013-08-30,"India","MXIN Index","BEST_SALES",509.2362
2013-08-30,"India","MXIN Index","PE_RATIO",15.1422
2013-08-30,"India","MXIN Index","PROF_MARGIN",9.5346
2013-08-30,"India","MXIN Index","PX_TO_BOOK_RATIO",2.2999
2013-08-30,"India","MXIN Index","PX_TO_CASH_FLOW",14.8442
2013-08-30,"India","MXIN Index","PX_TO_FREE_CASH_FLOW",319.2549
2013-08-30,"India","MXIN Index","PX_TO_SALES_RATIO",1.4515
2013-08-30,"India","MXIN Index","RETURN_COM_EQY",15.0911
2013-08-30,"India","MXIN Index","RETURN_ON_ASSET",2.9996
2013-08-30,"India","MXIN Index","TRAIL_12M_EPS",47.7717
2013-08-30,"Indonesia","MXID Index","BEST_CUR_EV_TO_EBITDA",7.9854
2013-08-30,"Indonesia","MXID Index","BEST_DIV_YLD",3.0945
2013-08-30,"Indonesia","MXID Index","BEST_EPS",340.0948
2013-08-30,"Indonesia","MXID Index","BEST_PE_RATIO",14.174
2013-08-30,"Indonesia","MXID Index","BEST_ROE",18.7361
2013-08-30,"Indonesia","MXID Index","BEST_SALES",2173.8604
2013-08-30,"Indonesia","MXID Index","PE_RATIO",14.8807
2013-08-30,"Indonesia","MXID Index","PROF_MARGIN",14.9801
2013-08-30,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",3.0016
2013-08-30,"Indonesia","MXID Index","PX_TO_CASH_FLOW",12.5417
2013-08-30,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",24.4079
2013-08-30,"Indonesia","MXID Index","PX_TO_SALES_RATIO",2.2564
2013-08-30,"Indonesia","MXID Index","RETURN_COM_EQY",19.9273
2013-08-30,"Indonesia","MXID Index","RETURN_ON_ASSET",4.6255
2013-08-30,"Indonesia","MXID Index","TRAIL_12M_EPS",308.9472
2013-08-30,"Malaysia","MXMY Index","BEST_CUR_EV_TO_EBITDA",9.1188
2013-08-30,"Malaysia","MXMY Index","BEST_DIV_YLD",3.175
2013-08-30,"Malaysia","MXMY Index","BEST_EPS",38.4035
2013-08-30,"Malaysia","MXMY Index","BEST_PE_RATIO",16.1222
2013-08-30,"Malaysia","MXMY Index","BEST_ROE",13.0989
2013-08-30,"Malaysia","MXMY Index","BEST_SALES",256.2134
2013-08-30,"Malaysia","MXMY Index","PE_RATIO",16.8375
2013-08-30,"Malaysia","MXMY Index","PROF_MARGIN",15.0037
2013-08-30,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",2.1837
2013-08-30,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",15.9758
2013-08-30,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",51.7144
2013-08-30,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",2.3485
2013-08-30,"Malaysia","MXMY Index","RETURN_COM_EQY",13.9506
2013-08-30,"Malaysia","MXMY Index","RETURN_ON_ASSET",2.5414
2013-08-30,"Malaysia","MXMY Index","TRAIL_12M_EPS",37.9398
2013-08-30,"Mexico","MXMX Index","BEST_CUR_EV_TO_EBITDA",8.1649
2013-08-30,"Mexico","MXMX Index","BEST_DIV_YLD",1.8597
2013-08-30,"Mexico","MXMX Index","BEST_EPS",399.7357
2013-08-30,"Mexico","MXMX Index","BEST_PE_RATIO",15.8089
2013-08-30,"Mexico","MXMX Index","BEST_ROE",14.9118
2013-08-30,"Mexico","MXMX Index","BEST_SALES",4070.5136
2013-08-30,"Mexico","MXMX Index","PE_RATIO",17.0971
2013-08-30,"Mexico","MXMX Index","PROF_MARGIN",8.3395
2013-08-30,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",2.4319
2013-08-30,"Mexico","MXMX Index","PX_TO_CASH_FLOW",8.5366
2013-08-30,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",54.4815
2013-08-30,"Mexico","MXMX Index","PX_TO_SALES_RATIO",1.4765
2013-08-30,"Mexico","MXMX Index","RETURN_COM_EQY",13.736
2013-08-30,"Mexico","MXMX Index","RETURN_ON_ASSET",3.3103
2013-08-30,"Mexico","MXMX Index","TRAIL_12M_EPS",359.8073
2013-08-30,"Philippines","MXPH Index","BEST_CUR_EV_TO_EBITDA",11.8147
2013-08-30,"Philippines","MXPH Index","BEST_DIV_YLD",2.2931
2013-08-30,"Philippines","MXPH Index","BEST_EPS",55.1817
2013-08-30,"Philippines","MXPH Index","BEST_PE_RATIO",18.3206
2013-08-30,"Philippines","MXPH Index","BEST_ROE",15.295
2013-08-30,"Philippines","MXPH Index","BEST_SALES",308.1875
2013-08-30,"Philippines","MXPH Index","PE_RATIO",18.8087
2013-08-30,"Philippines","MXPH Index","PROF_MARGIN",18.1594
2013-08-30,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",3.0409
2013-08-30,"Philippines","MXPH Index","PX_TO_CASH_FLOW",13.2794
2013-08-30,"Philippines","MXPH Index","PX_TO_FREE_CASH_FLOW",32.5953
2013-08-30,"Philippines","MXPH Index","PX_TO_SALES_RATIO",3.3343
2013-08-30,"Philippines","MXPH Index","RETURN_COM_EQY",16.3609
2013-08-30,"Philippines","MXPH Index","RETURN_ON_ASSET",4.1833
2013-08-30,"Philippines","MXPH Index","TRAIL_12M_EPS",55.5371
2013-08-30,"Poland","MXPL Index","BEST_CUR_EV_TO_EBITDA",5.4989
2013-08-30,"Poland","MXPL Index","BEST_DIV_YLD",4.4796
2013-08-30,"Poland","MXPL Index","BEST_EPS",126.3203
2013-08-30,"Poland","MXPL Index","BEST_PE_RATIO",13.4021
2013-08-30,"Poland","MXPL Index","BEST_ROE",9.3578
2013-08-30,"Poland","MXPL Index","BEST_SALES",1882.4978
2013-08-30,"Poland","MXPL Index","PE_RATIO",11.2173
2013-08-30,"Poland","MXPL Index","PROF_MARGIN",6.981
2013-08-30,"Poland","MXPL Index","PX_TO_BOOK_RATIO",1.339
2013-08-30,"Poland","MXPL Index","PX_TO_CASH_FLOW",7.7285
2013-08-30,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",11.148
2013-08-30,"Poland","MXPL Index","PX_TO_SALES_RATIO",0.8315
2013-08-30,"Poland","MXPL Index","RETURN_COM_EQY",11.2423
2013-08-30,"Poland","MXPL Index","RETURN_ON_ASSET",2.9718
2013-08-30,"Poland","MXPL Index","TRAIL_12M_EPS",151.0047
2013-08-30,"South Africa","MXZA Index","BEST_CUR_EV_TO_EBITDA",9.0468
2013-08-30,"South Africa","MXZA Index","BEST_DIV_YLD",3.5027
2013-08-30,"South Africa","MXZA Index","BEST_EPS",67.5143
2013-08-30,"South Africa","MXZA Index","BEST_PE_RATIO",15.1697
2013-08-30,"South Africa","MXZA Index","BEST_ROE",12.4963
2013-08-30,"South Africa","MXZA Index","BEST_SALES",593.6894
2013-08-30,"South Africa","MXZA Index","PE_RATIO",16.6389
2013-08-30,"South Africa","MXZA Index","PROF_MARGIN",9.1668
2013-08-30,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",2.5152
2013-08-30,"South Africa","MXZA Index","PX_TO_CASH_FLOW",9.2924
2013-08-30,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",27.0199
2013-08-30,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.5693
2013-08-30,"South Africa","MXZA Index","RETURN_COM_EQY",14.7482
2013-08-30,"South Africa","MXZA Index","RETURN_ON_ASSET",3.1319
2013-08-30,"South Africa","MXZA Index","TRAIL_12M_EPS",64.4677
2013-08-30,"South Korea","MXKR Index","BEST_CUR_EV_TO_EBITDA",5.3858
2013-08-30,"South Korea","MXKR Index","BEST_DIV_YLD",1.1723
2013-08-30,"South Korea","MXKR Index","BEST_EPS",58.5162
2013-08-30,"South Korea","MXKR Index","BEST_PE_RATIO",9.5389
2013-08-30,"South Korea","MXKR Index","BEST_ROE",11.5602
2013-08-30,"South Korea","MXKR Index","BEST_SALES",937.7321
2013-08-30,"South Korea","MXKR Index","PE_RATIO",12.1725
2013-08-30,"South Korea","MXKR Index","PROF_MARGIN",5.1966
2013-08-30,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",1.1371
2013-08-30,"South Korea","MXKR Index","PX_TO_CASH_FLOW",6.1341
2013-08-30,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",17.3952
2013-08-30,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.5833
2013-08-30,"South Korea","MXKR Index","RETURN_COM_EQY",9.2396
2013-08-30,"South Korea","MXKR Index","RETURN_ON_ASSET",2.1869
2013-08-30,"South Korea","MXKR Index","TRAIL_12M_EPS",50.4621
2013-08-30,"Taiwan","TAMSCI Index","BEST_CUR_EV_TO_EBITDA",7.6091
2013-08-30,"Taiwan","TAMSCI Index","BEST_DIV_YLD",3.2295
2013-08-30,"Taiwan","TAMSCI Index","BEST_EPS",19.2592
2013-08-30,"Taiwan","TAMSCI Index","BEST_PE_RATIO",14.7358
2013-08-30,"Taiwan","TAMSCI Index","BEST_ROE",11.3853
2013-08-30,"Taiwan","TAMSCI Index","BEST_SALES",335.896
2013-08-30,"Taiwan","TAMSCI Index","PE_RATIO",16.3198
2013-08-30,"Taiwan","TAMSCI Index","PROF_MARGIN",5.077
2013-08-30,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",1.7989
2013-08-30,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",9.5218
2013-08-30,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",25.7924
2013-08-30,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",0.8277
2013-08-30,"Taiwan","TAMSCI Index","RETURN_COM_EQY",11.0174
2013-08-30,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",2.0154
2013-08-30,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",17.547
2013-08-30,"Thailand","MXTH Index","BEST_CUR_EV_TO_EBITDA",7.8683
2013-08-30,"Thailand","MXTH Index","BEST_DIV_YLD",3.5896
2013-08-30,"Thailand","MXTH Index","BEST_EPS",38.0708
2013-08-30,"Thailand","MXTH Index","BEST_PE_RATIO",12.0827
2013-08-30,"Thailand","MXTH Index","BEST_ROE",16.1149
2013-08-30,"Thailand","MXTH Index","BEST_SALES",448.2911
2013-08-30,"Thailand","MXTH Index","PE_RATIO",13.2079
2013-08-30,"Thailand","MXTH Index","PROF_MARGIN",7.8908
2013-08-30,"Thailand","MXTH Index","PX_TO_BOOK_RATIO",2.0885
2013-08-30,"Thailand","MXTH Index","PX_TO_CASH_FLOW",13.0723
2013-08-30,"Thailand","MXTH Index","PX_TO_FREE_CASH_FLOW",22.0512
2013-08-30,"Thailand","MXTH Index","PX_TO_SALES_RATIO",1.0124
2013-08-30,"Thailand","MXTH Index","RETURN_COM_EQY",16.2789
2013-08-30,"Thailand","MXTH Index","RETURN_ON_ASSET",2.9506
2013-08-30,"Thailand","MXTH Index","TRAIL_12M_EPS",95.3099
2013-08-30,"Turkey","MXTR Index","BEST_CUR_EV_TO_EBITDA",7.2005
2013-08-30,"Turkey","MXTR Index","BEST_DIV_YLD",3.5188
2013-08-30,"Turkey","MXTR Index","BEST_EPS",106126.9153
2013-08-30,"Turkey","MXTR Index","BEST_PE_RATIO",8.8881
2013-08-30,"Turkey","MXTR Index","BEST_ROE",16.0651
2013-08-30,"Turkey","MXTR Index","BEST_SALES",1008920.2697
2013-08-30,"Turkey","MXTR Index","PE_RATIO",8.8008
2013-08-30,"Turkey","MXTR Index","PROF_MARGIN",11.0547
2013-08-30,"Turkey","MXTR Index","PX_TO_BOOK_RATIO",1.4878
2013-08-30,"Turkey","MXTR Index","PX_TO_CASH_FLOW",7.7401
2013-08-30,"Turkey","MXTR Index","PX_TO_FREE_CASH_FLOW",27.0218
2013-08-30,"Turkey","MXTR Index","PX_TO_SALES_RATIO",0.909
2013-08-30,"Turkey","MXTR Index","RETURN_COM_EQY",18.0929
2013-08-30,"Turkey","MXTR Index","RETURN_ON_ASSET",2.6244
2013-08-30,"Turkey","MXTR Index","TRAIL_12M_EPS",117400.9468
2013-09-30,"Brazil","MXBR Index","BEST_CUR_EV_TO_EBITDA",7.4281
2013-09-30,"Brazil","MXBR Index","BEST_DIV_YLD",3.0454
2013-09-30,"Brazil","MXBR Index","BEST_EPS",196.561
2013-09-30,"Brazil","MXBR Index","BEST_PE_RATIO",12.0362
2013-09-30,"Brazil","MXBR Index","BEST_ROE",12.4546
2013-09-30,"Brazil","MXBR Index","BEST_SALES",1768.37
2013-09-30,"Brazil","MXBR Index","PE_RATIO",14.9223
2013-09-30,"Brazil","MXBR Index","PROF_MARGIN",7.328
2013-09-30,"Brazil","MXBR Index","PX_TO_BOOK_RATIO",1.4377
2013-09-30,"Brazil","MXBR Index","PX_TO_CASH_FLOW",4.1954
2013-09-30,"Brazil","MXBR Index","PX_TO_FREE_CASH_FLOW",45.9766
2013-09-30,"Brazil","MXBR Index","PX_TO_SALES_RATIO",1.22
2013-09-30,"Brazil","MXBR Index","RETURN_COM_EQY",8.636
2013-09-30,"Brazil","MXBR Index","RETURN_ON_ASSET",2.1658
2013-09-30,"Brazil","MXBR Index","TRAIL_12M_EPS",167.4124
2013-09-30,"Greece","MXGR Index","BEST_CUR_EV_TO_EBITDA",5.0168
2013-09-30,"Greece","MXGR Index","BEST_DIV_YLD",1.6766
2013-09-30,"Greece","MXGR Index","BEST_EPS",1.3066
2013-09-30,"Greece","MXGR Index","BEST_PE_RATIO",12.7354
2013-09-30,"Greece","MXGR Index","BEST_ROE",17.6029
2013-09-30,"Greece","MXGR Index","BEST_SALES",20.6351
2013-09-30,"Greece","MXGR Index","PE_RATIO",10.8437
2013-09-30,"Greece","MXGR Index","PROF_MARGIN",12.8755
2013-09-30,"Greece","MXGR Index","PX_TO_BOOK_RATIO",2.2506
2013-09-30,"Greece","MXGR Index","PX_TO_CASH_FLOW",4.2203
2013-09-30,"Greece","MXGR Index","PX_TO_FREE_CASH_FLOW",6.9381
2013-09-30,"Greece","MXGR Index","PX_TO_SALES_RATIO",1.276
2013-09-30,"Greece","MXGR Index","RETURN_COM_EQY",22.7094
2013-09-30,"Greece","MXGR Index","RETURN_ON_ASSET",6.8226
2013-09-30,"Greece","MXGR Index","TRAIL_12M_EPS",1.8986
2013-09-30,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",8.6243
2013-09-30,"India","MXIN Index","BEST_DIV_YLD",1.6695
2013-09-30,"India","MXIN Index","BEST_EPS",54.6968
2013-09-30,"India","MXIN Index","BEST_PE_RATIO",13.729
2013-09-30,"India","MXIN Index","BEST_ROE",14.5472
2013-09-30,"India","MXIN Index","BEST_SALES",544.1387
2013-09-30,"India","MXIN Index","PE_RATIO",15.5603
2013-09-30,"India","MXIN Index","PROF_MARGIN",9.5306
2013-09-30,"India","MXIN Index","PX_TO_BOOK_RATIO",2.375
2013-09-30,"India","MXIN Index","PX_TO_CASH_FLOW",15.9794
2013-09-30,"India","MXIN Index","PX_TO_SALES_RATIO",1.4992
2013-09-30,"India","MXIN Index","RETURN_COM_EQY",15.0811
2013-09-30,"India","MXIN Index","RETURN_ON_ASSET",2.9987
2013-09-30,"India","MXIN Index","TRAIL_12M_EPS",47.7714
2013-09-30,"Indonesia","MXID Index","BEST_CUR_EV_TO_EBITDA",8.0752
2013-09-30,"Indonesia","MXID Index","BEST_DIV_YLD",3.0282
2013-09-30,"Indonesia","MXID Index","BEST_EPS",328.9972
2013-09-30,"Indonesia","MXID Index","BEST_PE_RATIO",14.9445
2013-09-30,"Indonesia","MXID Index","BEST_ROE",19.8612
2013-09-30,"Indonesia","MXID Index","BEST_SALES",2151.8912
2013-09-30,"Indonesia","MXID Index","PE_RATIO",15.2063
2013-09-30,"Indonesia","MXID Index","PROF_MARGIN",14.9931
2013-09-30,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",3.2011
2013-09-30,"Indonesia","MXID Index","PX_TO_CASH_FLOW",12.9629
2013-09-30,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",27.1914
2013-09-30,"Indonesia","MXID Index","PX_TO_SALES_RATIO",2.3069
2013-09-30,"Indonesia","MXID Index","RETURN_COM_EQY",20.8044
2013-09-30,"Indonesia","MXID Index","RETURN_ON_ASSET",4.6107
2013-09-30,"Indonesia","MXID Index","TRAIL_12M_EPS",306.8992
2013-09-30,"Malaysia","MXMY Index","BEST_CUR_EV_TO_EBITDA",9.4788
2013-09-30,"Malaysia","MXMY Index","BEST_DIV_YLD",3.0853
2013-09-30,"Malaysia","MXMY Index","BEST_EPS",38.1836
2013-09-30,"Malaysia","MXMY Index","BEST_PE_RATIO",16.6058
2013-09-30,"Malaysia","MXMY Index","BEST_ROE",13.0289
2013-09-30,"Malaysia","MXMY Index","BEST_SALES",255.0685
2013-09-30,"Malaysia","MXMY Index","PE_RATIO",17.1583
2013-09-30,"Malaysia","MXMY Index","PROF_MARGIN",15.0272
2013-09-30,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",2.2051
2013-09-30,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",16.7288
2013-09-30,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",63.3486
2013-09-30,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",2.3927
2013-09-30,"Malaysia","MXMY Index","RETURN_COM_EQY",13.8492
2013-09-30,"Malaysia","MXMY Index","RETURN_ON_ASSET",2.5719
2013-09-30,"Malaysia","MXMY Index","TRAIL_12M_EPS",38.192
2013-09-30,"Mexico","MXMX Index","BEST_CUR_EV_TO_EBITDA",8.3539
2013-09-30,"Mexico","MXMX Index","BEST_DIV_YLD",1.8489
2013-09-30,"Mexico","MXMX Index","BEST_EPS",399.3376
2013-09-30,"Mexico","MXMX Index","BEST_PE_RATIO",16.3337
2013-09-30,"Mexico","MXMX Index","BEST_ROE",14.5856
2013-09-30,"Mexico","MXMX Index","BEST_SALES",4080.7289
2013-09-30,"Mexico","MXMX Index","PE_RATIO",17.647
2013-09-30,"Mexico","MXMX Index","PROF_MARGIN",8.3395
2013-09-30,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",2.5101
2013-09-30,"Mexico","MXMX Index","PX_TO_CASH_FLOW",8.8112
2013-09-30,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",56.1803
2013-09-30,"Mexico","MXMX Index","PX_TO_SALES_RATIO",1.524
2013-09-30,"Mexico","MXMX Index","RETURN_COM_EQY",13.736
2013-09-30,"Mexico","MXMX Index","RETURN_ON_ASSET",3.3103
2013-09-30,"Mexico","MXMX Index","TRAIL_12M_EPS",360.6384
2013-09-30,"Philippines","MXPH Index","BEST_CUR_EV_TO_EBITDA",12.0408
2013-09-30,"Philippines","MXPH Index","BEST_DIV_YLD",2.3304
2013-09-30,"Philippines","MXPH Index","BEST_EPS",55.6784
2013-09-30,"Philippines","MXPH Index","BEST_PE_RATIO",18.5194
2013-09-30,"Philippines","MXPH Index","BEST_ROE",15.611
2013-09-30,"Philippines","MXPH Index","BEST_SALES",298.2934
2013-09-30,"Philippines","MXPH Index","PE_RATIO",19.184
2013-09-30,"Philippines","MXPH Index","PROF_MARGIN",18.1594
2013-09-30,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",3.1015
2013-09-30,"Philippines","MXPH Index","PX_TO_CASH_FLOW",13.5364
2013-09-30,"Philippines","MXPH Index","PX_TO_FREE_CASH_FLOW",33.3088
2013-09-30,"Philippines","MXPH Index","PX_TO_SALES_RATIO",3.4008
2013-09-30,"Philippines","MXPH Index","RETURN_COM_EQY",16.3609
2013-09-30,"Philippines","MXPH Index","RETURN_ON_ASSET",4.1833
2013-09-30,"Philippines","MXPH Index","TRAIL_12M_EPS",55.5371
2013-09-30,"Poland","MXPL Index","BEST_CUR_EV_TO_EBITDA",5.525
2013-09-30,"Poland","MXPL Index","BEST_DIV_YLD",4.5634
2013-09-30,"Poland","MXPL Index","BEST_EPS",126.665
2013-09-30,"Poland","MXPL Index","BEST_PE_RATIO",13.4402
2013-09-30,"Poland","MXPL Index","BEST_ROE",9.4959
2013-09-30,"Poland","MXPL Index","BEST_SALES",1885.4929
2013-09-30,"Poland","MXPL Index","PE_RATIO",11.2786
2013-09-30,"Poland","MXPL Index","PROF_MARGIN",6.9799
2013-09-30,"Poland","MXPL Index","PX_TO_BOOK_RATIO",1.3465
2013-09-30,"Poland","MXPL Index","PX_TO_CASH_FLOW",7.7716
2013-09-30,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",11.2101
2013-09-30,"Poland","MXPL Index","PX_TO_SALES_RATIO",0.8359
2013-09-30,"Poland","MXPL Index","RETURN_COM_EQY",11.2439
2013-09-30,"Poland","MXPL Index","RETURN_ON_ASSET",2.9723
2013-09-30,"Poland","MXPL Index","TRAIL_12M_EPS",151.0212
2013-09-30,"South Africa","MXZA Index","BEST_CUR_EV_TO_EBITDA",9.5643
2013-09-30,"South Africa","MXZA Index","BEST_DIV_YLD",3.2667
2013-09-30,"South Africa","MXZA Index","BEST_EPS",67.9027
2013-09-30,"South Africa","MXZA Index","BEST_PE_RATIO",15.8393
2013-09-30,"South Africa","MXZA Index","BEST_ROE",12.2317
2013-09-30,"South Africa","MXZA Index","BEST_SALES",597.8013
2013-09-30,"South Africa","MXZA Index","PE_RATIO",17.1351
2013-09-30,"South Africa","MXZA Index","PROF_MARGIN",7.8234
2013-09-30,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",2.5655
2013-09-30,"South Africa","MXZA Index","PX_TO_CASH_FLOW",10.3713
2013-09-30,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",34.76
2013-09-30,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.6466
2013-09-30,"South Africa","MXZA Index","RETURN_COM_EQY",12.1261
2013-09-30,"South Africa","MXZA Index","RETURN_ON_ASSET",2.5149
2013-09-30,"South Africa","MXZA Index","TRAIL_12M_EPS",67.5212
2013-09-30,"South Korea","MXKR Index","BEST_CUR_EV_TO_EBITDA",5.6191
2013-09-30,"South Korea","MXKR Index","BEST_DIV_YLD",1.1231
2013-09-30,"South Korea","MXKR Index","BEST_EPS",57.6094
2013-09-30,"South Korea","MXKR Index","BEST_PE_RATIO",10.0154
2013-09-30,"South Korea","MXKR Index","BEST_ROE",11.5036
2013-09-30,"South Korea","MXKR Index","BEST_SALES",943.0068
2013-09-30,"South Korea","MXKR Index","PE_RATIO",12.5647
2013-09-30,"South Korea","MXKR Index","PROF_MARGIN",5.1937
2013-09-30,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",1.1754
2013-09-30,"South Korea","MXKR Index","PX_TO_CASH_FLOW",6.3329
2013-09-30,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",17.9802
2013-09-30,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.6018
2013-09-30,"South Korea","MXKR Index","RETURN_COM_EQY",9.2518
2013-09-30,"South Korea","MXKR Index","RETURN_ON_ASSET",2.19
2013-09-30,"South Korea","MXKR Index","TRAIL_12M_EPS",50.4628
2013-09-30,"Taiwan","TAMSCI Index","BEST_CUR_EV_TO_EBITDA",7.7219
2013-09-30,"Taiwan","TAMSCI Index","BEST_DIV_YLD",3.1628
2013-09-30,"Taiwan","TAMSCI Index","BEST_EPS",19.1797
2013-09-30,"Taiwan","TAMSCI Index","BEST_PE_RATIO",15.0076
2013-09-30,"Taiwan","TAMSCI Index","BEST_ROE",11.4246
2013-09-30,"Taiwan","TAMSCI Index","BEST_SALES",332.828
2013-09-30,"Taiwan","TAMSCI Index","PE_RATIO",16.5042
2013-09-30,"Taiwan","TAMSCI Index","PROF_MARGIN",5.0913
2013-09-30,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",1.8294
2013-09-30,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",11.4564
2013-09-30,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",40.6052
2013-09-30,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",0.8402
2013-09-30,"Taiwan","TAMSCI Index","RETURN_COM_EQY",11.0683
2013-09-30,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",1.9983
2013-09-30,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",17.5801
2013-09-30,"Thailand","MXTH Index","BEST_CUR_EV_TO_EBITDA",8.3433
2013-09-30,"Thailand","MXTH Index","BEST_DIV_YLD",3.3398
2013-09-30,"Thailand","MXTH Index","BEST_EPS",37.7047
2013-09-30,"Thailand","MXTH Index","BEST_PE_RATIO",12.9931
2013-09-30,"Thailand","MXTH Index","BEST_ROE",15.8719
2013-09-30,"Thailand","MXTH Index","BEST_SALES",451.4223
2013-09-30,"Thailand","MXTH Index","PE_RATIO",14.0664
2013-09-30,"Thailand","MXTH Index","PROF_MARGIN",7.8908
