"date","country","factor_value"
2006-07-31,"Thailand",2.1268
2006-07-31,"Turkey",1.7197
2006-08-31,"Brazil",3.1978
2006-08-31,"Greece",3.0762
2006-08-31,"India",4.1173
2006-08-31,"Indonesia",3.5658
2006-08-31,"Malaysia",1.8968
2006-08-31,"Mexico",3.0844
2006-08-31,"Philippines",1.914
2006-08-31,"Poland",2.2716
2006-08-31,"South Africa",3.5875
2006-08-31,"South Korea",1.6923
2006-08-31,"Taiwan",1.9806
2006-08-31,"Thailand",2.0932
2006-08-31,"Turkey",1.7881
2006-09-29,"Brazil",3.1351
2006-09-29,"Greece",3.0841
2006-09-29,"India",4.377
2006-09-29,"Indonesia",3.8037
2006-09-29,"Malaysia",1.9033
2006-09-29,"Mexico",3.2328
2006-09-29,"Philippines",2.1146
2006-09-29,"Poland",2.2468
2006-09-29,"South Africa",3.5809
2006-09-29,"South Korea",1.7172
2006-09-29,"Taiwan",2.0076
2006-09-29,"Thailand",2.1052
2006-09-29,"Turkey",1.7107
2006-10-31,"Brazil",3.3968
2006-10-31,"Greece",3.2584
2006-10-31,"India",4.6789
2006-10-31,"Indonesia",3.7195
2006-10-31,"Malaysia",1.9856
2006-10-31,"Mexico",3.1982
2006-10-31,"Philippines",2.239
2006-10-31,"Poland",2.3742
2006-10-31,"South Africa",3.3967
2006-10-31,"South Korea",1.704
2006-10-31,"Taiwan",2.0492
2006-10-31,"Thailand",2.2175
2006-10-31,"Turkey",2.0219
2006-11-30,"Brazil",3.1186
2006-11-30,"Greece",2.8059
2006-11-30,"India",4.9172
2006-11-30,"Indonesia",3.9842
2006-11-30,"Malaysia",2.1207
2006-11-30,"Mexico",3.3532
2006-11-30,"Philippines",2.3561
2006-11-30,"Poland",2.3285
2006-11-30,"South Africa",3.5995
2006-11-30,"South Korea",1.7747
2006-11-30,"Taiwan",2.2051
2006-11-30,"Thailand",2.2147
2006-11-30,"Turkey",1.8732
2006-12-29,"Brazil",3.3685
2006-12-29,"Greece",2.8686
2006-12-29,"India",5.012
2006-12-29,"Indonesia",4.1107
2006-12-29,"Malaysia",2.1577
2006-12-29,"Mexico",3.5492
2006-12-29,"Philippines",2.5395
2006-12-29,"Poland",2.3942
2006-12-29,"South Africa",3.6964
2006-12-29,"South Korea",1.7693
2006-12-29,"Taiwan",2.2484
2006-12-29,"Thailand",2.0126
2006-12-29,"Turkey",1.7856
2007-01-31,"Brazil",3.3912
2007-01-31,"Greece",3.091
2007-01-31,"India",4.9531
2007-01-31,"Indonesia",3.9614
2007-01-31,"Malaysia",2.3702
2007-01-31,"Mexico",3.6376
2007-01-31,"Philippines",2.784
2007-01-31,"Poland",2.5766
2007-01-31,"South Africa",3.8775
2007-01-31,"South Korea",1.6762
2007-01-31,"Taiwan",2.222
2007-01-31,"Thailand",1.9353
2007-01-31,"Turkey",1.91
2007-02-28,"Brazil",3.2946
2007-02-28,"Greece",2.9285
2007-02-28,"India",4.5357
2007-02-28,"Indonesia",3.8364
2007-02-28,"Malaysia",2.3158
2007-02-28,"Mexico",3.3103
2007-02-28,"Philippines",2.5978
2007-02-28,"Poland",2.3256
2007-02-28,"South Africa",3.9023
2007-02-28,"South Korea",1.7498
2007-02-28,"Taiwan",2.2802
2007-02-28,"Thailand",1.8843
2007-02-28,"Turkey",1.9196
2007-03-30,"Brazil",3.48
2007-03-30,"Greece",2.9408
2007-03-30,"India",4.5534
2007-03-30,"Indonesia",3.9285
2007-03-30,"Malaysia",2.394
2007-03-30,"Mexico",3.5498
2007-03-30,"Philippines",2.7038
2007-03-30,"Poland",2.5295
2007-03-30,"South Africa",4.1034
2007-03-30,"South Korea",1.7904
2007-03-30,"Taiwan",2.2311
2007-03-30,"Thailand",1.8745
2007-03-30,"Turkey",1.9956
2007-04-30,"Brazil",3.6707
2007-04-30,"Greece",3.0091
2007-04-30,"India",4.7472
2007-04-30,"Indonesia",4.2269
2007-04-30,"Malaysia",2.5348
2007-04-30,"Mexico",3.5741
2007-04-30,"Philippines",2.7196
2007-04-30,"Poland",2.5689
2007-04-30,"South Africa",4.0173
2007-04-30,"South Korea",1.7089
2007-04-30,"Taiwan",2.0198
2007-04-30,"Thailand",1.9453
2007-04-30,"Turkey",1.9505
2007-05-31,"Brazil",3.7321
2007-05-31,"Greece",3.0379
2007-05-31,"India",4.8144
2007-05-31,"Indonesia",4.0735
2007-05-31,"Malaysia",2.5285
2007-05-31,"Mexico",3.877
2007-05-31,"Philippines",2.8281
2007-05-31,"Poland",2.5527
2007-05-31,"South Africa",3.8979
2007-05-31,"South Korea",1.8446
